id,name,rank,bayesaverage,usersrated,is_expansion
232226,Isle of Skye: Journeyman,0,6.15506,1303,1
232247,Flash Point: Fire Rescue – Tragic Events,0,5.95969,513,1
232252,Bears vs Babies: Exclusive Backer Card,0,5.51872,117,1
232291,Dream Home: 156 Sunny Street,0,6.01816,940,1
232352,Yokohama: Achievements & Free Agents Promo,0,5.60566,120,1
232394,Spirit Island: Promo Pack 1,0,6.91876,1627,1
232452,Dominion: Nocturne,0,6.43544,1553,1
232835,Circle the Wagons: Lone Cowboy,0,5.65996,318,1
232894,Escape: The Curse of the Temple – Big Box Second Edition,0,5.98211,581,0
232900,Anachrony Leader Box,0,5.68871,168,0
232901,Noch mal!: Zusatzblock I,0,5.61089,168,1
232917,Concordia: Aegyptus / Creta,0,6.54217,1317,1
232945,The Voyages of Marco Polo: Agents of Venice,0,6.36628,1278,1
232946,Mystic Vale: Sunshard Glebe,0,5.6037,113,1
232977,Massive Darkness: A Quest of Crystal & Lava,0,5.73007,353,1
233019,Clank!: Friendly Watcher,0,5.63899,167,1
233076,King of Tokyo/New York: Monster Pack – King Kong,0,5.9747,878,1
233142,Dragonfire: Adventures – Chaos in the Trollclaws,0,5.58802,141,1
233233,Adrenaline: Team Play DLC,0,5.79847,400,1
233253,T.I.M.E Stories: Santo Tomás de Aquino,0,5.84366,611,1
233290,The Red Dragon Inn: Allies – Adonis vs. the Lich King,0,5.61487,128,1
233363,Oh My Goods!: Escape to Canyon Brook,0,5.82697,452,1
233468,Bloodborne: The Card Game – The Hunter's Nightmare,0,5.99313,660,1
233591,Onitama: Goat and Sheep Promo Cards,0,5.5738,104,1
233621,Century: Spice Road – Bonus Cards,0,5.71434,246,1
233638,Sagrada: Promo 2 – Alpenglow/Komorebi Window Pattern Card,0,5.60127,134,1
233759,Mint Works: Promo 1,0,5.60708,184,1
233859,878 Vikings: Invasions of England – Viking Age Expansion,0,5.75445,382,1
233891,Ticket to Ride Map Collection 6: France & Old West,0,6.51116,2103,1
233895,Clank!: Enchanted Dice,0,5.6168,144,1
233917,Arcadia Quest: Riders,0,5.73,293,1
233950,Clank!: Magic Spectacles,0,5.63472,159,1
233977,Arkham Horror: The Card Game – The Labyrinths of Lunacy: Scenario Pack,0,5.90874,545,1
234017,Wir sind das Volk!: 2+2,0,5.70674,208,1
234040,Sword & Sorcery: Hero Pack – Samyria the Druid/Shaman,0,5.63339,139,1
234094,The 7th Continent: BGG Promo Cards,0,5.82107,355,1
234118,Dokmus: Return of Erefel,0,5.62721,145,1
234131,Clank!: Wishing Wall,0,5.64319,168,1
234158,Rajas of the Ganges: Mango Village,0,5.70125,232,1
234160,Schöne Sch#!?e: Stroke of Luck,0,5.57104,121,1
234163,The Castles of Burgundy: 9th Expansion – The Team Game,0,5.69973,210,1
234213,Champions of Midgard: Jalev the Adaptable Promo,0,5.62415,133,1
234218,Agricola: Artifex Deck,0,6.01255,540,1
234423,Imhotep: The Pharaoh's Favors – Mini Expansion,0,5.6056,145,1
234553,Dixit: Harmonies,0,6.23938,1115,1
234672,Massive Darkness: Lightbringer Pack,0,5.80988,367,1
234742,Clank!: Siren,0,5.69154,216,1
234743,NMBR 9: Starting Tiles Promo,0,5.63614,152,1
234744,NMBR 9: Extra Tiles Promo,0,5.58861,109,1
234757,Vast: The Fearsome Foes,0,5.80816,411,1
234856,Charterstone: Recharge Pack,0,5.82394,398,1
235057,Carcassonne: The Markets of Leipzig,0,5.5789,121,1
235182,Sentinels of the Multiverse: Oversized Villain Cards,0,5.64088,123,1
235255,Taluva: Extension,0,5.64575,162,1
235320,Neuroshima Hex! 3.0: Iron Gang,0,5.69478,228,1
235520,Small World: Sky Islands,0,5.92372,605,1
235542,Arkham Horror: The Card Game – A Phantom of Truth: Mythos Pack,0,6.16977,726,1
235604,Star Wars: Armada – Chimaera Expansion Pack,0,5.64605,122,1
235606,Star Wars: X-Wing Miniatures Game – Alpha-Class Star Wing Expansion Pack,0,5.6167,127,1
235607,Star Wars: X-Wing Miniatures Game – M12-L Kimogila Fighter Expansion Pack,0,5.57897,112,1
235608,Star Wars: X-Wing Miniatures Game – Phantom II Expansion Pack,0,5.60157,136,1
235738,878 Vikings: Event Card Expansion Pack,0,5.58009,103,1
235739,Azul: Joker Tiles,0,5.97067,766,1
235803,Tash-Kalar: Arena of Legends – Etherweave,0,5.78627,271,1
235811,Just Desserts: Just Coffee,0,5.52812,102,1
236206,"The 7th Continent: What Goes Up, Must Come Down",0,6.7,1775,1
236422,Sword & Sorcery: Hero Pack – Onamor the Necromancer/Summoner,0,5.69332,220,1
236476,Ashes Reborn: The Masters of Gravity,0,5.6004,103,1
236478,Legend of the Five Rings: The Card Game – Tears of Amaterasu,0,5.5902,102,1
236503,Too Many Bones: Box of Endless Adventures Promo Card,0,5.65114,122,1
236515,Tsukuyumi: After the Moonfall,0,5.71538,191,1
236517,Gloom of Kilforth: Encounters Expansion Pack,0,5.68734,186,1
236667,Near and Far: Amber Mines,0,6.36382,1107,1
236733,Sword & Sorcery: Hero Pack – Victoria the Captain/Pirate,0,5.67877,210,1
236775,Massive Darkness: Black Plague Crossover Set,0,5.68275,209,1
236781,Cerebria: The Inside World – Origin Box,0,6.06337,599,0
236824,Raiders of the North Sea: The Mico Promo,0,5.73253,244,1
236854,The 7th Continent: Comfort Creatures,0,6.07682,650,1
236902,"A Feast for Odin: Lofoten, Orkney, and Tierra del Fuego",0,6.24886,893,1
236930,Eldritch Horror: Masks of Nyarlathotep,0,6.36493,1242,1
236940,Sagrada: Promo 4 – BoardGameGeek Window Pattern Card,0,5.60632,143,1
237080,Four Against the Abyss: A Supplement for Four Against Darkness,0,5.61206,114,1
237155,Merlin: Queenie 1 – Treasures of the Environs,0,5.65529,174,1
237163,Orléans: Neue Ortskarten N°5,0,5.76077,287,1
237167,Orléans: Promo Ortskarten N°1,0,5.7057,220,1
237192,Star Wars: X-Wing Miniatures Game – TIE Silencer Expansion Pack,0,5.61863,125,1
237226,Elder Sign: Omens of the Pharaoh,0,6.04164,691,1
237234,Arkham Horror: The Card Game – The Pallid Mask: Mythos Pack,0,6.20147,694,1
237391,Star Wars: X-Wing Miniatures Game – Resistance Bomber Expansion Pack,0,5.58257,105,1
237424,Arkham Horror: The Card Game – Jenny Barnes Promo Cards,0,5.66094,200,1
237497,The 7th Continent: The Flying Roots,0,5.97419,585,1
237663,Scythe: Promo Pack #14 – Encounter Card 42,0,5.90518,416,1
237746,Star Wars: Destiny – Boba Fett Starter Set,0,5.66525,187,1
237747,Star Wars: Destiny – Luke Skywalker Starter Set,0,5.66983,190,1
237749,Star Wars: Destiny – Rivals Draft Set,0,5.60436,109,1
237900,Detective: City of Angels – Bullets over Hollywood,0,5.78216,259,1
237901,Dice Hospital: Deluxe Add-Ons Box,0,5.87628,600,1
237954,The Shipwreck Arcana: Promo Pack,0,5.73961,253,1
238002,Qwixx: Characters,0,5.55476,176,1
238004,Stone Age: The Mammoth Herd,0,5.77315,368,1
238388,Alien Artifacts: Discovery,0,5.62877,209,1
238389,Imperial Settlers: We Didn't Start The Fire,0,5.72282,320,1
238391,Robinson Crusoe: Adventures on the Cursed Island – Mystery Tales,0,6.14619,914,1
238415,Mysterium: Secrets & Lies – First Printing Promo,0,5.61572,125,1
238470,Isle of Skye: From Chieftain to King – Tunnelplättchen,0,5.63479,173,1
238541,Warhammer Underworlds: Shadespire – Sepulchral Guard,0,5.75839,303,1
238542,Warhammer Underworlds: Shadespire – Ironskull's Boyz,0,5.73786,287,1
238618,Bunny Kingdom: Bunnoleon,0,5.61519,114,1
238619,Bunny Kingdom: Bunny Jones,0,5.61421,116,1
238620,Great Western Trail: The Eleventh Building Tile,0,5.70936,202,1
238623,Dominion: Dismantle Promo Card,0,5.75651,309,1
238890,Lorenzo il Magnifico: New Leaders #2,0,5.66905,168,1
238982,Lords of Hellas: Lord of the Sun,0,5.70369,214,1
238984,Lords of Hellas: City of Steel,0,5.70357,218,1
238985,Lords of Hellas: Leonidas,0,5.65859,164,1
238986,Lords of Hellas: Atlas,0,5.66992,193,1
239052,First Class: Module F – Storage and Factory,0,5.59524,119,1
239106,DC Deck-Building Game: Crossover Pack 7 – New Gods,0,5.61232,154,1
239151,Robinson Crusoe: Adventures on the Cursed Island – Herb Garden and Pen,0,5.57593,105,1
239154,Noch mal!: Zusatzblock II,0,5.59009,133,1
239155,Noch mal!: Zusatzblock III,0,5.58853,130,1
239290,Too Many Bones: Gasket,0,6.37692,851,1
239291,Too Many Bones: Age of Tyranny,0,6.35366,919,1
239292,Too Many Bones: 40 Days in Daelore,0,6.47409,998,1
239307,Unlock!: Secret Adventures,0,6.65855,2967,0
239330,Arkham Horror: The Card Game – Black Stars Rise: Mythos Pack,0,6.19084,699,1
239469,Legendary: A Marvel Deck Building Game – Champions,0,5.97175,592,1
239827,The Great War: French Army Expansion,0,5.64105,127,1
239927,Dungeon Degenerates: Adventurer Expansion,0,5.6121,113,1
239933,Aristeia!: Soldiers of Fortune,0,5.65433,127,1
239997,Merlin: Queenie 2 – The King's Decree,0,5.60588,126,1
240039,Potion Explosion: Fulminating Serum,0,5.6626,213,1
240095,Draconis Invasion: Wrath,0,5.57548,111,1
240243,Monster Lands: Heavy Weapons & 5th Player,0,5.59774,129,1
240250,Joking Hazard: Deck Enhancement #2,0,5.61718,173,1
240259,Cthulhu Wars: Ancients,0,5.64836,139,1
240522,A Feast for Odin: New Special Tiles,0,5.87447,384,1
240909,Kingdomino: Age of Giants,0,6.43924,2880,1
240976,Unstable Unicorns: NSFW Pack,0,5.78009,773,1
240977,Unstable Unicorns: Apocalypse Expansion Pack,0,5.60891,247,1
241122,Nemo's War (Second Edition): Nautilus Upgrades Expansion Pack #1,0,5.83289,382,1
241203,Ascension: Year Four Collector's Edition,0,5.63149,127,0
241386,Root: The Riverfolk Expansion,0,7.74782,8294,1
241497,Terraforming Mars: BGG User-Created Corporation Pack,0,6.21102,930,1
241533,Mansions of Madness: Second Edition – Sanctum of Twilight: Expansion,0,6.84463,2212,1
241622,Arkham Horror: The Card Game – Norman Withers Promo Cards,0,5.65034,168,1
241728,The Pursuit of Happiness: KS Promos 2,0,5.64029,144,1
241827,Star Wars: Imperial Assault – Legends of the Alliance,0,6.20841,801,1
241852,Museum: The Archaeologists,0,5.62055,169,1
241853,Museum: Kickstarter Edition,0,5.62164,151,0
241855,Museum: The World's Fair,0,5.5946,127,1
241857,Museum: The Cthulhu Relics,0,5.58189,117,1
241926,The Lord of the Rings: The Card Game – The Wilds of Rhovanion,0,5.63267,120,1
241989,Small World: Power Pack 2,0,5.88904,514,1
241991,Small World: Power Pack 1,0,5.85903,487,1
242088,Arkham Horror: The Card Game – Dim Carcosa: Mythos Pack,0,6.16892,676,1
242213,Downforce: Danger Circuit,0,6.4751,1597,1
242237,Unstable Unicorns: Kickstarter Exclusive Cards,0,5.58898,185,1
242274,Mythic Battles: Pantheon – Thermopylae Battlefield,0,5.62801,131,1
242277,Scythe: The Rise of Fenris,0,7.95158,7777,1
242301,Mystic Vale: Conclave,0,5.87307,470,1
242309,Race for the Galaxy: New Worlds Promo Cards,0,5.96966,442,1
242410,Museum: The Black Market,0,5.58616,143,1
242411,Museum: The People's Choice,0,5.62187,165,1
242993,Mythic Battles: Pantheon – Atlas,0,5.69614,210,1
243566,Unstable Unicorns: Rainbow Apocalypse Expansion Pack,0,5.77615,679,1
243567,Unstable Unicorns: Dragons Expansion Pack,0,5.82549,763,1
243633,Escape Room: The Game – Secret Agent,0,5.60645,181,1
243634,Escape Room: The Game – The Dentist,0,5.62818,212,1
244078,Memoir '44: Through Jungle and Desert,0,5.72835,216,1
244145,Arkham Horror: The Card Game – Return to the Night of the Zealot,0,6.18692,938,1
244262,Sagrada: 5-6 Player Expansion,0,6.7849,3268,1
244358,Trickerion: Dahlgaard's Academy,0,6.23116,698,1
244367,Valeria: Card Kingdoms – Shadowvale,0,5.79249,297,1
244500,Unfair Expansion: Alien B-movie Dinosaur Western,0,5.97143,515,1
244532,Dead Men Tell No Tales: The Kraken Expansion,0,5.7153,229,1
244564,Xia: Missions and Powers,0,6.4465,1081,1
244592,What Do You Meme?: Fresh Memes Expansion Pack #1,0,5.51039,132,1
244733,Sword & Sorcery: Arcane Portal,0,5.96527,506,1
244734,Escape the Dark Castle: Adventure Pack 1 – Cult of the Death Knight,0,5.82353,419,1
244838,Maximum Apocalypse: Kaiju Rising,0,5.69523,248,1
244841,Maximum Apocalypse: Gothic Horrors,0,5.80085,342,1
244926,Coldwater Crown: The Sea,0,5.58593,107,1
244935,"Western Legends: The Good, the Bad, and the Handsome",0,6.11423,861,1
244936,Western Legends: Fistful of Extras,0,6.1887,949,1
245061,Viceroy: Times of Darkness,0,5.60696,134,1
245065,Fields of Green: Grand Fair,0,5.72943,280,1
245170,Keyflower: Sorcerer,0,5.60093,105,1
245200,Heckmeck Deluxe,0,5.91073,860,0
245335,Valeria: Card Kingdoms – Expansion Pack #06: Relics,0,5.62978,154,1
245377,Clank!: The Mummy's Curse,0,6.78535,2784,1
245392,Obsession: Wessex Expansion,0,6.6388,1500,1
245473,Paper Tales: Beyond the Gates,0,6.17487,906,1
245510,Imperial Settlers: Amazons,0,5.94691,527,1
245646,Champions of Midgard: Jarl Edition,0,6.19329,686,1
245744,Great Western Trail: Rails to the North,0,7.3735,3932,1
245815,Arkham Horror: The Card Game – The Forgotten Age: Expansion,0,6.41572,1121,1
245845,Nemesis: Carnomorphs,0,6.55551,1355,1
245846,Nemesis: Medic Character Expansion,0,6.33336,903,1
245931,Neta-Tanka: Deluxe Edition,0,6.16726,1510,0
245932,Caverna: The Forgotten Folk,0,6.62653,1564,1
246431,The Quest for El Dorado: Heroes & Hexes,0,6.54392,1959,1
246472,Warhammer Underworlds: Shadespire – Spiteclaw's Swarm,0,5.68501,210,1
246473,Warhammer Underworlds: Shadespire – The Chosen Axes,0,5.66235,199,1
246529,The Networks: Telly Time,0,5.64957,173,1
246537,DC Deck-Building Game: Crisis Expansion Pack 4,0,5.6309,162,1
246599,Firefly Adventures: Brigands and Browncoats – Respectable Folk,0,5.60733,120,1
246600,Firefly Adventures: Brigands and Browncoats – Wanted Fugitives,0,5.60696,120,1
246646,Isle of Skye: Druids,0,6.19771,1009,1
246718,Star Wars: X-Wing Miniatures Game – TIE Reaper Expansion Pack,0,5.61108,128,1
246719,Star Wars: X-Wing Miniatures Game – Saw's Renegades Expansion Pack,0,5.61954,126,1
246783,Wildlands: The Unquiet Dead,0,5.77649,355,1
246805,Aeon's End: Buried Secrets,0,6.06305,561,1
246912,Take 5 & Take A Number,0,6.18243,1138,0
246987,HATE: The Mother Prophecy,0,5.60349,110,1
247030,Terraforming Mars: Prelude,0,8.40965,16124,1
247102,Whistle Stop: Rocky Mountains Expansion,0,5.74058,278,1
247113,Thunderstone Quest: At the Foundations of the World,0,5.76718,251,1
247114,Thunderstone Quest: Total Eclipse of the Sun,0,5.69636,175,1
247115,Thunderstone Quest: Ripples in Time,0,5.72684,211,1
247289,Luxor: Queenie 1 – Swarm of Scarabs,0,5.58217,123,1
247290,Luxor: Queenie 3 – Secret Missions,0,5.57382,112,1
247291,Luxor: Queenie 4 – The Treasure Chamber,0,5.57303,111,1
247292,Luxor: Queenie 2 – The Snake God's Boon,0,5.58477,117,1
247301,Doctor Who: Time of the Daleks – Fifth Doctor & Tenth Doctor,0,5.59228,110,1
247315,7 Wonders: Armada,0,6.81867,2711,1
247331,Arkham Horror: The Card Game – Roland Banks Promo Cards,0,5.6366,157,1
247404,Arkham Horror: The Card Game – Carolyn Fern Promo Cards,0,5.64028,162,1
247497,Munchkin 9: Jurassic Snark,0,5.56666,107,1
247514,Endeavor: Age of Sail – Charter Companies Mini-Expansion,0,5.74644,256,1
247627,Room 25: VIP,0,5.5608,100,1
247665,This War of Mine: Tales from the Ruined City,0,6.22097,862,1
247718,Arkham Horror: The Card Game – Threads of Fate: Mythos Pack,0,6.07525,544,1
247720,Agricola: Bubulcus Deck,0,5.91111,406,1
247898,Smash Up: The Bigger Geekier Box,0,5.77191,364,1
247936,Pulp Detective: Expansion 1 – Double Cross,0,5.53675,145,1
248084,Legendary: A Marvel Deck Building Game – World War Hulk,0,6.19643,731,1
248114,Batman: Gotham City Chronicles – Wayne Manor Expansion,0,5.65242,153,1
248181,The Lost Expedition: The Fountain of Youth & Other Adventures,0,6.07483,895,1
248199,Arkham Horror: The Card Game – Silas Marsh Promo Cards,0,5.66691,157,1
248268,"Heroes of Land, Air & Sea: Mercenaries Expansion Pack #1",0,5.71885,247,1
248269,"Heroes of Land, Air & Sea: Mercenaries Expansion Pack #2",0,5.69762,223,1
248271,"Heroes of Land, Air & Sea: Siege Engines Mini-Expansion",0,5.64025,174,1
248273,"Heroes of Land, Air & Sea: Nomads Mini-Expansion",0,5.68328,225,1
248378,Altiplano: Sunny Days,0,5.67047,191,1
248491,Architects of the West Kingdom: Extra Buildings,0,5.85813,423,1
248492,Architects of the West Kingdom: Extra Apprentices,0,5.86379,433,1
248493,Architects of the West Kingdom: Extra Player Boards,0,5.94851,506,1
248494,Raiders of the North Sea: Outsiders,0,5.71226,218,1
248506,Talisman (Revised 4th Edition): The Lost Realms,0,5.59586,146,1
248562,Mage Knight: Ultimate Edition,0,7.9583,7482,0
248591,Dinosaur Island: Totally Liquid,0,6.68371,2225,1
248759,Batman: Gotham City Chronicles – Versus Expansion,0,5.66758,180,1
248929,Viticulture: Visit from the Rhine Valley,0,6.89406,2387,1
248951,Caverna: The Forgotten Folk – Halflings promo,0,5.72283,206,1
248979,Carcassonne: The Fruit-Bearing Trees,0,5.65325,195,1
248985,Folklore: The Affliction – Equipment Card Pack,0,5.61146,126,1
249086,The Voyages of Marco Polo: The Secret Path of Marco Polo,0,5.90333,498,1
249087,Meeple Circus: Tomatoes and Awards,0,5.53768,122,1
249137,Maximum Apocalypse: Jurassic Perils,0,5.65991,189,1
249201,Kitchen Rush: Piece of Cake,0,5.69677,233,1
249301,Raiders of the North Sea: Solo Variant,0,6.00776,525,1
249325,Fireball Island: The Curse of Vul-Kar – The Last Adventurer,0,5.95349,888,1
249326,"Fireball Island: The Curse of Vul-Kar – Crouching Tiger, Hidden Bees!",0,5.95849,856,1
249499,Edge of Darkness: Sands of Dunestar,0,5.67824,170,1
249514,Mystic Vale: Twilight Garden,0,5.89876,433,1
249522,Quartermaster General WW2: Prelude,0,5.60771,105,1
249576,Orléans: Promo Ortskarten N°2,0,5.64518,145,1
249589,Time of Crisis: The Age of Iron and Rust,0,5.85162,350,1
249703,Gentes: Deluxified Edition,0,6.4957,1822,0
249769,Android: Netrunner – Reign and Reverie,0,5.64984,112,1
249772,Arkham Horror: The Card Game – The Boundary Beyond: Mythos Pack,0,5.94892,522,1
249792,Fireball Island: The Curse of Vul-Kar – Wreck of the Crimson Cutlass,0,5.80756,659,1
249811,Chronicles of Crime: Noir,0,6.53974,1779,1
249860,The Dresden Files Cooperative Card Game: Expansion 4 – Dead Ends,0,5.60457,105,1
249889,Shipwrights of the North Sea (Second Edition),0,5.59368,209,0
250282,Noch mal!: Zusatzblockset,0,5.66998,245,1
250337,Gloomhaven: Forgotten Circles,0,6.58304,2507,1
250413,Crisis: The New Economy,0,5.59681,114,1
250462,Warhammer Underworlds: Shadespire – Magore's Fiends,0,5.64824,154,1
250464,Warhammer Underworlds: Shadespire – The Farstriders,0,5.61518,133,1
250532,King of Tokyo/New York: Monster Pack – Anubis,0,5.98034,792,1
250534,Zombicide: Green Horde – Horde Box,0,5.89634,418,1
250648,Fireball Island: The Curse of Vul-Kar – Treasure Trove,0,5.83407,558,1
250665,Batman: Gotham City Chronicles – Arkham Asylum Expansion,0,5.66544,165,1
250843,Zombicide: Invader – Black Ops,0,5.83892,444,1
250934,Sushi Go Party!: Sukeroku Promo,0,5.66008,215,1
250968,Batman: Gotham City Chronicles – The Batmobile Expansion,0,5.60796,125,1
250977,The City of Kings: Ancient Allies Character Pack #1,0,5.61877,127,1
250979,The City of Kings: Ancient Allies Side Quest Pack #1,0,5.60936,113,1
250980,The City of Kings: Ancient Allies Character Pack 2,0,5.6101,110,1
250994,Clank!: The Mummy's Curse – Mummy Hunters,0,5.59991,108,1
251057,Railroad Revolution: Railroad Evolution,0,5.7988,268,1
251066,Star Wars: Imperial Assault – Tyrants of Lothal,0,5.93765,433,1
251207,Hand of Fate: Ordeals – Royalty Expansion,0,5.59171,100,1
251217,Santa Maria: American Kingdoms,0,5.84926,419,1
251219,Istanbul: Big Box,0,7.13726,4397,0
251227,Star Wars: Imperial Assault – Ezra Bridger and Kanan Jarrus Ally Pack,0,5.72491,233,1
251229,Star Wars: Imperial Assault – Hondo Ohnaka Villain Pack,0,5.71087,224,1
251230,Star Wars: Imperial Assault – Sabine Wren and Zeb Orrelios Ally Pack,0,5.72294,228,1
251231,Star Wars: Imperial Assault – Thrawn Villain Pack,0,5.74826,244,1
251250,Sushi Go Party!: Sake Promo,0,5.69385,244,1
251595,Homesteaders: New Beginnings,0,5.61781,142,1
251733,Arkham Horror: The Card Game – Heart of the Elders: Mythos Pack,0,5.93632,507,1
251818,The Dresden Files Cooperative Card Game: Expansion 5 – Winter Schemes,0,5.61213,110,1
251830,Alhambra: Mega Box,0,5.73552,229,0
252543,The Shipwreck Arcana: The Imago Promo Card,0,5.5971,105,1
252620,Legendary: A Marvel Deck Building Game – Promo Card Magik Heroic Bystander (New Mutants),0,5.60008,100,1
252765,Sword & Sorcery: Hero Pack – Morrigan Demon Huntress / Witch Huntress,0,5.63602,151,1
252893,Sword & Sorcery: Hero Pack – Ryld Chaotic Bard / Lawful Blademaster,0,5.62518,152,1
252896,Arkham Horror: The Card Game – The Eternal Slumber: Scenario Pack,0,5.61835,117,1
252899,Arkham Horror: The Card Game – Guardians of the Abyss: Scenario Pack,0,5.99296,572,1
252999,Onitama: Way of the Wind,0,6.01025,802,1
253108,Dark Souls: The Card Game – Forgotten Paths Expansion,0,5.62173,191,1
253170,5-Minute Dungeon: Curses! Foiled Again!,0,6.06358,1068,1
253274,Reef: Kings of the Coral,0,5.5947,141,1
253275,Raiders of the North Sea: Jarl Promo,0,5.63308,141,1
253354,Flamme Rouge: Meteo,0,6.18233,1245,1
253495,Bargain Quest: Chaotic Goods,0,5.66201,228,1
253638,"Heroes of Land, Air & Sea: Pestilence",0,5.89091,402,1
253925,Star Trek: Ascendancy – Andorian Empire,0,5.75225,256,1
253926,Star Trek: Ascendancy – Vulcan High Command,0,5.74497,259,1
254122,Arkham Horror: The Card Game – The City of Archives: Mythos Pack,0,5.98019,506,1
254138,Swordcrafters Expanded Edition,0,5.60321,169,0
254226,Unlock!: Exotic Adventures,0,6.42232,2356,0
254381,Wildlands: The Adventuring Party,0,5.72213,239,1
254470,Clank! In! Space!: Apocalypse!,0,6.55575,1623,1
254543,Kemet: Seth,0,5.72488,296,1
254682,Hatten in Flames: ASL Historical Module 9,0,5.64791,123,1
254719,Escape the Dark Castle: Adventure Pack 2 – Scourge of the Undead Queen,0,5.75496,296,1
254720,Escape the Dark Castle: Adventure Pack 3 – Blight of the Plague Lord,0,5.72154,262,1
254882,The Networks: More Executives,0,5.60839,121,1
254960,The Island of El Dorado: The Thieves of El Dorado,0,5.62009,256,1
255137,Celestia: A Little Initiative,0,5.73066,323,1
255207,Smash Up: Titans,0,5.71448,250,1
255258,Champions of Midgard: Gullinkambi Public Boat Promo,0,5.60986,129,1
255262,Agricola: All Creatures Big and Small – The Big Box,0,6.48285,1861,0
255347,Colt Express: Bandits – Belle,0,5.59527,141,1
255348,Colt Express: Bandits – Cheyenne,0,5.58153,126,1
255349,Colt Express: Bandits – Django,0,5.6002,142,1
255350,Colt Express: Bandits – Doc,0,5.58175,127,1
255351,Colt Express: Bandits – Ghost,0,5.58947,129,1
255352,Colt Express: Bandits – Tuco,0,5.59012,127,1
255484,World in Flames Collector's Edition Deluxe,0,5.64746,134,0
255524,Belfort: Edición Limitada,0,5.60034,103,0
255588,Inis: Seasons of Inis,0,6.54482,1471,1
255601,Roll Player: Fiends & Familiars,0,6.41938,1476,1
255616,Legendary: A Marvel Deck Building Game – Ant-Man,0,5.98545,562,1
255668,Trickerion: Collector's Edition,0,7.24999,2681,0
255670,Sword & Sorcery: Darkness Falls,0,5.87255,380,1
255681,Terraforming Mars: Colonies,0,7.47826,7805,1
255682,"Die Legenden von Andor: Die verschollenen Legenden ""Alte Geister""",0,5.66899,195,1
255743,Trickerion: Dawn of Technology,0,5.91562,388,1
255823,Mansions of Madness: Second Edition – Horrific Journeys: Expansion,0,6.89861,2046,1
255900,Arkham Horror: The Card Game – The Depths of Yoth: Mythos Pack,0,5.97727,473,1
255924,Snowdonia: Deluxe Master Set,0,6.63019,1764,0
255963,Roll to the Top!: Special Challenges Pack,0,5.58537,104,1
256145,"Empyreal: As Above, So Below",0,5.67435,177,1
256208,Petrichor: Honeybee,0,5.61333,132,1
256237,Dixit: Anniversary,0,6.32903,1251,1
256249,Black Orchestra: Conspirator Pack #1,0,5.6312,147,1
256251,Black Orchestra: Conspirator Pack #2,0,5.63171,145,1
256309,Meeple Circus: The Wild Animal & Aerial Show,0,5.79865,392,1
256377,Nemesis: Aftermath & Void Seeders,0,6.31215,935,1
256481,Fallout: New California,0,6.30087,1431,1
256490,Desolate: Dark Matters Pack 1,0,5.59599,112,1
256491,Desolate: Dark Matters Pack 2,0,5.58696,105,1
256587,Sword & Sorcery: Hero Pack – Kroghan the Barbarian/Dreadlord,0,5.60435,115,1
256608,Ghost Fightin' Treasure Hunters: Creepy Cellar Expansion,0,5.71636,233,1
256610,Thunderstone Quest: Barricades Mode,0,5.95456,534,1
256611,Thunderstone Quest: What Lies Beneath,0,5.66914,162,1
256676,The Gallerist: Scoring Expansion,0,5.76824,285,1
256885,The Fantasy Trip: Legacy Edition,0,5.70091,403,0
256972,Cthulhu: Death May Die – Season 2 Expansion,0,6.71909,1539,1
256985,Cthulhu: Death May Die – Yog–Sothoth,0,6.34144,974,1
256986,Cthulhu: Death May Die – Unspeakable Box,0,6.09955,559,1
256987,Cthulhu: Death May Die – Scarlett Hayes,0,5.69103,196,1
256988,Cthulhu: Death May Die – Black Goat of the Woods,0,6.40192,1048,1
257047,Altiplano: The Traveler,0,5.99292,709,1
257089,Big Trouble in Little China: The Game – Deluxe Edition,0,5.63962,150,0
257159,Wendake: New Allies,0,5.63122,140,1
257163,Time of Legends: Joan of Arc – Reliquary Box,0,5.62991,135,1
257189,Dawn of the Zeds (Third Edition): Expansion Pack #1 –  Stepping Forward,0,5.66942,158,1
257190,Dawn of the Zeds (Third Edition): Expansion Pack #2 – New Player Blues Expansion,0,5.66866,156,1
257191,Dawn of the Zeds (Third Edition): Expansion Pack #3 – Rumors and Rails,0,5.6458,141,1
257240,Arkham Horror: The Card Game – Shattered Aeons: Mythos Pack,0,5.93374,443,1
257276,Clank! Expeditions: Gold and Silk,0,6.62796,1880,1
257285,Dungeon Alliance: Champions,0,5.63823,130,1
257344,Agricola: Farmers of the Moor,0,6.10799,621,1
257379,Shards of Infinity: Relics of the Future,0,6.2028,915,1
257422,The Binding of Isaac Four Souls: Kickstarter Expansion Pack,0,5.68127,265,1
257496,A Game of Thrones: The Board Game (Second Edition) – Mother of Dragons,0,6.7348,1930,1
257505,Sentinels of the Multiverse: Stuntman Hero Character,0,5.67398,169,1
257509,Sentinels of the Multiverse: Benchmark Hero Character,0,5.66903,165,1
257570,Patchwork: Automa,0,5.85188,433,1
257602,Dungeon Degenerates: Mean Streets Expansion Box,0,5.66094,150,1
257606,KeyForge: Call of the Archons – Archon Deck,0,6.24161,1640,1
257613,Star Realms: Frontiers – Kickstarter Promo Pack,0,5.62709,139,1
257636,The Quest for El Dorado: Promo Pack,0,5.85629,454,1
